case_id,qid,condition,rank,docid,retrieval_score_raw,score,rel,doc_lang,snippet
CASE_0016,62439,mixed,8,1524713,0.6804,0.6804,0,zh,但是，口头同意应记录在患者的医疗记录中。在一种情况下，可能会在患者不知情或不同意的情况下对血液进行 HIV 检测。血液样本有时会作为公共卫生计划的一部分进行检测，例如监测整个人群的 HIV 流行率。迫切需要符合个人最大利益的治疗，而没有时间获得同意。医学检查和治疗的同意书必须是： 1 由具有做出此类决定的心智能力的成年人或年轻人授予。 2 自愿的，不是在胁迫下给予的。
CASE_0016,62439,mixed,9,8830468,0.6804,0.6804,0,zh,一般医学同意书。 1 患者可以通过签署一般医疗护理同意书来同意进行 HIV 检测。 2 一般医疗同意书必须让患者有机会拒绝 HIV 检测（即选择不接受 HIV 检测的机会）。
CASE_0016,62439,mixed,10,1186748,0.6803,0.6803,0,zh,对所有 13-64 岁的人进行定时常规筛查。 ÃƒÂ¯Ã‚â€šÃ‚Â§ HIV 筛查测试是在一个“选择退出”上进行的Å“选择加入”的基础。 â€€€“选择退出â€â€。同意是指医疗护理的一般知情同意，通知患者一个。除非患者拒绝，否则将进行 HIV 检测，并应予以考虑。 HIV 检测的充分知情同意。 ÃƒÂ¯Ã‚â€šÃ‚Â§ 此例行筛查不需要预先测试咨询或单独的书面同意。来自患者*，正如一直以来的“选择加入”测试的做法一样。 ─ 所有孕妇。 *.
CASE_0016,79891,endpoint,1,7073215,0.7947,0.7947,0,zh,我买了一些黑巧克力片打折，用它们代替了我普通的半甜片，我喜欢这种不同。味道更大胆，真的能抵挡饼干的甜味。
CASE_0016,79891,endpoint,2,7073214,0.7615,0.7615,0,zh,嗯，这取决于你在烤什么，但对于大多数食谱，是的，你可以用好时之吻作为替代品。请记住，它们会让你的食谱更甜，而且它们比半甜巧克力片大得多。 7 人认为这很有用。
CASE_0016,79891,endpoint,3,5799367,0.7564,0.7564,0,zh,这将相当于 1 盎司的半甜巧克力。你可以尝试用它代替巧克力片，但它更像是半甜巧克力饼干。这个食谱也适用于苦乐参半的巧克力。 4. 或者，用可可代替甜烘焙巧克力。将 4 茶匙糖、3 汤匙可可和 1 汤匙植物起酥油混合。混合均匀后，这将相当于 1 盎司的甜烘焙巧克力。同样，在巧克力曲奇中使用它时要小心，因为它不是薯片形式的。
CASE_0016,79891,endpoint,4,559098,0.7532,0.7532,0,zh,替换：1盎司不加糖的巧克力。 1 3 汤匙可可粉 + 1 汤匙植物油。 2 1 1/2 盎司苦甜或半甜巧克力（从配方中去除 1 汤匙糖）
CASE_0016,79891,endpoint,5,6661369,0.7497,0.7497,0,zh,要替换一盎司半甜巧克力，请使用 3 汤匙可可加上 1 1/2 茶匙黄油、起酥油或油和 1 到 1 1/2 汤匙糖。有关不同类型巧克力的更多信息，请参阅关于巧克力的所有信息以及来自 Cooking Light 的 Chocolate Essentials。
CASE_0016,79891,endpoint,6,1526159,0.7427,0.7427,0,zh,巧克力，不加糖。 1 2/3 盎司半甜巧克力（将配方中的糖减少 2 茶匙）或 3 汤匙无糖可可加 1 汤匙黄油、人造黄油或起酥油可以代替 1 盎司无糖烘焙巧克力或 1 盎司预熔无糖巧克力。
CASE_0016,79891,endpoint,7,7073216,0.7411,0.7411,0,zh,对于紧要关头的半甜烘焙巧克力替代品，对于配方中要求的每盎司半甜巧克力，使用：1 1 汤匙。 2 可可。 3 1 1/2 汤匙。 （4 1/2 茶匙）糖。 4 2 茶匙。
CASE_0016,79891,endpoint,8,6458882,0.7378,0.7378,0,zh,替代配方：使用苦甜或半甜巧克力代替不加糖巧克力：对于配方中要求的每盎司不加糖巧克力，使用 2 1/2 盎司的苦甜或半甜巧克力。将配方中的糖每盎司原巧克力减少 2 1/2 至 3 汤匙。将配方中的黄油每盎司原巧克力减少 1/2 汤匙。将食谱中的糖每盎司原巧克力减少 4 茶匙巧克力。将配方中的黄油每盎司原巧克力减少 1/2 汤匙。使用 72%% 的巧克力代替不加糖：对于配方中要求的每盎司不加糖，使用 72% 的 1 2/3 盎司。
CASE_0016,79891,endpoint,9,1416075,0.7335,0.7335,0,zh,苦甜、半甜或黑巧克力棒可以在紧要关头代替可可。一盎司黑巧克力等于 3 汤匙可可粉。与烘焙巧克力一样，从配方中去除 1 汤匙脂肪。如果巧克力棒非常甜，您可能需要将食谱中的糖量减少 1/4 杯左右。巧克力脆片。你可以用 1/2 杯半甜巧克力片代替 3 汤匙可可粉。
CASE_0016,79891,endpoint,10,7073211,0.733,0.733,1,zh,2012 年 2 月 2 日在烘焙，甜蜜的东西 6 评论。半甜巧克力片是大多数巧克力片曲奇食谱的默认搭配。在过去几年中，消费者发现杂货店提供的巧克力片（和巧克力块）作为烘焙选择的种类大幅增加。
CASE_0016,79891,mixed,1,7073215,0.7782,0.7782,0,zh,我买了一些黑巧克力片打折，用它们代替了我普通的半甜片，我喜欢这种不同。味道更大胆，真的能抵挡饼干的甜味。
CASE_0016,79891,mixed,2,7073214,0.7548,0.7548,0,zh,嗯，这取决于你在烤什么，但对于大多数食谱，是的，你可以用好时之吻作为替代品。请记住，它们会让你的食谱更甜，而且它们比半甜巧克力片大得多。 7 人认为这很有用。
CASE_0016,79891,mixed,3,559098,0.7547,0.7547,0,zh,替换：1盎司不加糖的巧克力。 1 3 汤匙可可粉 + 1 汤匙植物油。 2 1 1/2 盎司苦甜或半甜巧克力（从配方中去除 1 汤匙糖）
CASE_0016,79891,mixed,4,5799367,0.7486,0.7486,0,zh,这将相当于 1 盎司的半甜巧克力。你可以尝试用它代替巧克力片，但它更像是半甜巧克力饼干。这个食谱也适用于苦乐参半的巧克力。 4. 或者，用可可代替甜烘焙巧克力。将 4 茶匙糖、3 汤匙可可和 1 汤匙植物起酥油混合。混合均匀后，这将相当于 1 盎司的甜烘焙巧克力。同样，在巧克力曲奇中使用它时要小心，因为它不是薯片形式的。
CASE_0016,79891,mixed,5,6661369,0.7457,0.7457,0,zh,要替换一盎司半甜巧克力，请使用 3 汤匙可可加上 1 1/2 茶匙黄油、起酥油或油和 1 到 1 1/2 汤匙糖。有关不同类型巧克力的更多信息，请参阅关于巧克力的所有信息以及来自 Cooking Light 的 Chocolate Essentials。
CASE_0016,79891,mixed,6,4696073,0.7452,0.7452,0,zh,对于可可粉和不加糖的巧克力，您可以在紧要关头使用一些技巧（又名：数学公式……但技巧听起来更有趣），但作为一般规则，不建议替换。
CASE_0016,79891,mixed,7,6458882,0.7422,0.7422,0,zh,替代配方：使用苦甜或半甜巧克力代替不加糖巧克力：对于配方中要求的每盎司不加糖巧克力，使用 2 1/2 盎司的苦甜或半甜巧克力。将配方中的糖每盎司原巧克力减少 2 1/2 至 3 汤匙。将配方中的黄油每盎司原巧克力减少 1/2 汤匙。将食谱中的糖每盎司原巧克力减少 4 茶匙巧克力。将配方中的黄油每盎司原巧克力减少 1/2 汤匙。使用 72%% 的巧克力代替不加糖：对于配方中要求的每盎司不加糖，使用 72% 的 1 2/3 盎司。
CASE_0016,79891,mixed,8,1526159,0.7402,0.7402,0,zh,巧克力，不加糖。 1 2/3 盎司半甜巧克力（将配方中的糖减少 2 茶匙）或 3 汤匙无糖可可加 1 汤匙黄油、人造黄油或起酥油可以代替 1 盎司无糖烘焙巧克力或 1 盎司预熔无糖巧克力。
CASE_0016,79891,mixed,9,4989119,0.7325,0.7325,0,zh,可以使用不加糖的可可粉代替不加糖或半甜的巧克力方块或薯片吗？要替换一盎司不加糖的巧克力，请使用 3 汤匙可可粉加 1 汤匙黄油、起酥油或油。将可可溶解在配方中已经使用的液体中。
CASE_0016,79891,mixed,10,7073216,0.7309,0.7309,0,zh,对于紧要关头的半甜烘焙巧克力替代品，对于配方中要求的每盎司半甜巧克力，使用：1 1 汤匙。 2 可可。 3 1 1/2 汤匙。 （4 1/2 茶匙）糖。 4 2 茶匙。
CASE_0016,337190,endpoint,1,4044899,0.7842,0.7842,0,zh,爱达荷州的饮酒年龄在 1972 年降低到 19 岁。1987 年 4 月提高到 21 岁，但有一个祖父条款，允许那些在 c 时年满 19 岁或 20 岁的人¦ 允许在 21 岁之前购买酒精。1982 年 8 月 18 日下午 1:59 从 18 变为 19，然后 1983 年 8 月 18 日晚上 11:59 从 19 变为 21。我是 1964 年 8 月 19 日出生的，所以无法购买18 岁在俄亥俄州喝啤酒。我最好的朋友出生于 1964 年 8 月 18 日，他可以在 18 岁买啤酒。
CASE_0016,337190,endpoint,2,7386277,0.7705,0.7705,1,zh,爱荷华州酒精法 哪里可以买到酒精 国有包装商店，有时也称为 ABC 商店，是爱荷华州唯一可以购买烈性酒的地方。啤酒和葡萄酒在零售店出售。这两种商店都允许在周一至周六早上 6 点至凌晨 2 点以及周日上午 8 点至凌晨 2 点出售酒类。饮酒/供应酒精的法定年龄 在爱荷华州，您必须年满 21 岁才能喝酒，但您可以在 18 岁时在餐厅、调酒师或国有包装店担任服务员。您可以成为16 并在任何其他情况下出售酒类。开放容器法
CASE_0016,337190,endpoint,3,5887300,0.7685,0.7685,0,zh,快速回答。根据伊利诺伊州酒类控制委员会的规定，截至 2015 年 1 月，一个人必须年满 18 岁才能在伊利诺伊州提供酒精饮料。但是，伊利诺伊州酒类控制法允许对该问题进行司法控制，伊利诺伊州的一些地方要求年龄超过 18 岁。继续阅读。
CASE_0016,337190,endpoint,4,1365804,0.7672,0.7672,0,zh,啤酒和葡萄酒在零售店出售。这两种商店都允许在周一至周六早上 6 点至凌晨 2 点以及周日上午 8 点至凌晨 2 点出售酒类。饮酒/供应酒精的法定年龄。您必须年满 21 岁才能在爱荷华州喝酒，但您可以在 18 岁时在餐厅担任服务员、调酒师或在国有包装店工作。您可以年满 16 岁并在任何其他地方出售酒类情况。开放容器法。
CASE_0016,337190,endpoint,5,4044895,0.7627,0.7627,0,zh,最佳答案：俄亥俄州和美国其他所有州的法定饮酒年龄很长一段时间都是 21 岁。时间。
CASE_0016,337190,endpoint,6,2194645,0.7564,0.7564,0,zh,在伊利诺伊州，您需要多大年纪才能喝酒？答：根据伊利诺伊州酒类控制委员会的规定，截至 2015 年 1 月，一个人必须年满 18 岁才能在伊利诺伊州提供酒精饮料。但是，伊利诺伊州酒类控制法允许对该问题进行司法控制，伊利诺伊州的一些地方要求年龄超过 18 岁。
CASE_0016,337190,endpoint,7,2779899,0.7545,0.7545,0,zh,两个年龄限制均适用于以下州： 华盛顿特区：啤酒和葡萄酒的法定饮酒年龄为 18 岁，酒为 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。马里兰州：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。
CASE_0016,337190,endpoint,8,3444049,0.7538,0.7538,0,zh,问题：在爱达荷州饮用任何酒精饮料的法定年龄是多少？回答：爱达荷州消费或持有任何酒精饮料的法定年龄是 21 岁。问题：销售、提供或分发酒精的法定年龄是多少？回答：销售、提供或分发酒精的法定年龄是 19 岁。
CASE_0016,337190,endpoint,9,5280998,0.7536,0.7536,0,zh,华盛顿特区：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。
CASE_0016,337190,endpoint,10,6896881,0.7491,0.7491,0,zh,：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。马里兰州：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。
CASE_0016,337190,mixed,1,4044899,0.7863,0.7863,0,zh,爱达荷州的饮酒年龄在 1972 年降低到 19 岁。1987 年 4 月提高到 21 岁，但有一个祖父条款，允许那些在 c 时年满 19 岁或 20 岁的人¦ 允许在 21 岁之前购买酒精。1982 年 8 月 18 日下午 1:59 从 18 变为 19，然后 1983 年 8 月 18 日晚上 11:59 从 19 变为 21。我是 1964 年 8 月 19 日出生的，所以无法购买18 岁在俄亥俄州喝啤酒。我最好的朋友出生于 1964 年 8 月 18 日，他可以在 18 岁买啤酒。
CASE_0016,337190,mixed,2,5887300,0.78,0.78,0,zh,快速回答。根据伊利诺伊州酒类控制委员会的规定，截至 2015 年 1 月，一个人必须年满 18 岁才能在伊利诺伊州提供酒精饮料。但是，伊利诺伊州酒类控制法允许对该问题进行司法控制，伊利诺伊州的一些地方要求年龄超过 18 岁。继续阅读。
CASE_0016,337190,mixed,3,4044895,0.7769,0.7769,0,zh,最佳答案：俄亥俄州和美国其他所有州的法定饮酒年龄很长一段时间都是 21 岁。时间。
CASE_0016,337190,mixed,4,1365804,0.7679,0.7679,0,zh,啤酒和葡萄酒在零售店出售。这两种商店都允许在周一至周六早上 6 点至凌晨 2 点以及周日上午 8 点至凌晨 2 点出售酒类。饮酒/供应酒精的法定年龄。您必须年满 21 岁才能在爱荷华州喝酒，但您可以在 18 岁时在餐厅担任服务员、调酒师或在国有包装店工作。您可以年满 16 岁并在任何其他地方出售酒类情况。开放容器法。
CASE_0016,337190,mixed,5,7386277,0.7677,0.7677,1,zh,爱荷华州酒精法 哪里可以买到酒精 国有包装商店，有时也称为 ABC 商店，是爱荷华州唯一可以购买烈性酒的地方。啤酒和葡萄酒在零售店出售。这两种商店都允许在周一至周六早上 6 点至凌晨 2 点以及周日上午 8 点至凌晨 2 点出售酒类。饮酒/供应酒精的法定年龄 在爱荷华州，您必须年满 21 岁才能喝酒，但您可以在 18 岁时在餐厅、调酒师或国有包装店担任服务员。您可以成为16 并在任何其他情况下出售酒类。开放容器法
CASE_0016,337190,mixed,6,2779899,0.7637,0.7637,0,zh,两个年龄限制均适用于以下州： 华盛顿特区：啤酒和葡萄酒的法定饮酒年龄为 18 岁，酒为 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。马里兰州：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。
CASE_0016,337190,mixed,7,5280998,0.7628,0.7628,0,zh,华盛顿特区：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。
CASE_0016,337190,mixed,8,2194645,0.7603,0.7603,0,zh,在伊利诺伊州，您需要多大年纪才能喝酒？答：根据伊利诺伊州酒类控制委员会的规定，截至 2015 年 1 月，一个人必须年满 18 岁才能在伊利诺伊州提供酒精饮料。但是，伊利诺伊州酒类控制法允许对该问题进行司法控制，伊利诺伊州的一些地方要求年龄超过 18 岁。
CASE_0016,337190,mixed,9,2684426,0.7576,0.7576,0,zh,华盛顿特区：啤酒和葡萄酒的法定饮酒年龄为 18 岁，白酒为 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。马里兰州：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。
CASE_0016,337190,mixed,10,4689812,0.7573,0.7573,0,zh,华盛顿特区：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。伊利诺伊州：啤酒和葡萄酒的法定饮酒年龄是 19 岁，白酒是 21 岁。堪萨斯州：3.2 ABV 啤酒的法定饮酒年龄为 18 岁，3.2 ABV 以上的啤酒、葡萄酒和白酒的法定饮酒年龄为 21 岁。马里兰州：啤酒和葡萄酒的法定饮酒年龄是 18 岁，白酒是 21 岁。
CASE_0016,997542,endpoint,1,7269883,0.572,0.572,1,zh,2017 年 3 月 25 日。先复习。休斯顿牲畜展和牛仔竞技表演场地有几家畜栏俱乐部酒吧。这个位于 NRG 公园，楼上和左上角。请记住，您确实需要一个金徽章才能进入。摆了几张桌子和椅子，很多很多，我的意思是要喝很多东西！从烈酒到葡萄酒，再到啤酒，再到冷冻玛格丽塔酒。
CASE_0016,997542,endpoint,2,2519203,0.5642,0.5642,0,zh,位于东北大学校园东边，是东北哈士奇男女曲棍球队、男子篮球队和温特沃斯理工学院男子曲棍球队的主场。
CASE_0016,997542,endpoint,3,999164,0.5627,0.5627,0,zh,畜栏定义，马厩或棚屋中用于容纳一只动物的隔间。查看更多。
CASE_0016,997542,endpoint,4,8246322,0.5551,0.5551,0,zh,"NRG 体育场附近的酒店 更多信息... NRG 体育场（Reliant 体育场）位于 NRG Pkwy, Houston, TX 77054。很多人都知道这个场地是观看 NFL 休斯顿德州人队踢足球比赛、参加休斯顿牲畜展的地方和 Rodeo，或者在音乐会上赶上最新的音乐家。"
CASE_0016,997542,endpoint,5,1140984,0.5513,0.5513,0,zh,英语学习者畜栏的定义：被围栏包围的区域，用于在农场或牧场畜栏上饲养动物（如牛和马）
CASE_0016,997542,endpoint,6,422966,0.5471,0.5471,0,zh,英语学习者畜栏的定义。 ：被围栏包围的区域，用于在农场或牧场上饲养动物（如牛和马）。
CASE_0016,997542,endpoint,7,2518515,0.543,0.543,0,zh,牛宫。牛宫（原加利福尼亚州牲畜馆）是位于加利福尼亚州戴利市的一个室内竞技场，位于该市与邻近的旧金山接壤处。
CASE_0016,997542,endpoint,8,5247772,0.541,0.541,0,zh,<p><b>莱斯特城足球俱乐部</b>，也被称为<b>狐狸队</b>，是一家英国职业<a href=/pages/w/108501195841933>足球</a>俱乐部在<a href=/pages/w/105550186144320>莱斯特</a>的<a href=/pages/w/252347148123049>King Power Stadium</a>。
CASE_0016,997542,endpoint,9,3679410,0.5406,0.5406,0,zh,定义畜栏：马厩或谷仓中的家畜隔间；一个标记为停放机动车辆的空间 - 一个句子中的一个隔间 马厩或谷仓中的家畜隔间；一个标记为停放机动车辆的空间â€€€查看完整定义
CASE_0016,997542,endpoint,10,3432963,0.5363,0.5363,0,zh,"迈阿密马术俱乐部（迈阿密的马匹寄宿设施）交通便利，位于 11970 SW 64th Street, Miami, FL 33183；在被称为马国的地区。该地区以其强大的农业社区和对动物的热情而闻名。"
CASE_0016,997542,mixed,1,2519203,0.6034,0.6034,0,zh,位于东北大学校园东边，是东北哈士奇男女曲棍球队、男子篮球队和温特沃斯理工学院男子曲棍球队的主场。
CASE_0016,997542,mixed,2,7269883,0.6017,0.6017,1,zh,2017 年 3 月 25 日。先复习。休斯顿牲畜展和牛仔竞技表演场地有几家畜栏俱乐部酒吧。这个位于 NRG 公园，楼上和左上角。请记住，您确实需要一个金徽章才能进入。摆了几张桌子和椅子，很多很多，我的意思是要喝很多东西！从烈酒到葡萄酒，再到啤酒，再到冷冻玛格丽塔酒。
CASE_0016,997542,mixed,3,5247772,0.5939,0.5939,0,zh,<p><b>莱斯特城足球俱乐部</b>，也被称为<b>狐狸队</b>，是一家英国职业<a href=/pages/w/108501195841933>足球</a>俱乐部在<a href=/pages/w/105550186144320>莱斯特</a>的<a href=/pages/w/252347148123049>King Power Stadium</a>。
CASE_0016,997542,mixed,4,8246322,0.5892,0.5892,0,zh,"NRG 体育场附近的酒店 更多信息... NRG 体育场（Reliant 体育场）位于 NRG Pkwy, Houston, TX 77054。很多人都知道这个场地是观看 NFL 休斯顿德州人队踢足球比赛、参加休斯顿牲畜展的地方和 Rodeo，或者在音乐会上赶上最新的音乐家。"
CASE_0016,997542,mixed,5,8020461,0.5841,0.5841,0,zh,俱乐部大院内有一家标本剥制店，专门用于安装奖品。
CASE_0016,997542,mixed,6,7821691,0.5773,0.5773,0,zh,博林球场，通常被称为厄普顿公园，是一个位于东伦敦厄普顿公园的足球协会体育场。 自 1904 年以来，它一直是英超球队西汉姆联队的主场。 ，他们的前任泰晤士钢铁厂在 Hermit Road 进行主场比赛，英格兰以 3-1 输掉了比赛。 2012 年 5 月 9 日，博林球场被确认为大卫·海耶 (David Haye) 和德雷克·奇索拉 (Dereck Chisora) 之间的比赛场地，这场比赛于 2012 年 7 月 14 日受到卢森堡拳击联合会的批准。当时这场比赛引起了争议，因为这两名拳击手都没有获得英国拳击控制委员会。
CASE_0016,997542,mixed,7,3432963,0.5754,0.5754,0,zh,"迈阿密马术俱乐部（迈阿密的马匹寄宿设施）交通便利，位于 11970 SW 64th Street, Miami, FL 33183；在被称为马国的地区。该地区以其强大的农业社区和对动物的热情而闻名。"
CASE_0016,997542,mixed,8,6134599,0.5746,0.5746,0,zh,克罗克公园（爱尔兰语：Pairc pÃƒÆ'Ã‚Â¡irc An）chrocaigh chrÃƒÆ'Ã‚Â³caigh 是一个 gaa 体育场位于，在。爱尔兰都柏林 经常被 GAA 追随者称为 CROKER，它既是盖尔 (ATHLETIC) 的主要体育场和总部。协会gaa沉浸，历史上这个标志性的竞技场是最大的体育场场地。 in irelandallintuber Abbey 修道院位于爱尔兰梅奥郡 Ballintubber 村东北 2 公里处。巴林图伯修道院由 Cathal Crovderg O'Connor 于 1216 年创立，是爱尔兰重要的神圣历史遗址，将于 2016 年庆祝其 800
CASE_0016,997542,mixed,9,1694762,0.5736,0.5736,0,zh,"老虎俱乐部以会员制开放，拥有约 20,000 平方英尺的娱乐空间。右侧场地设有可容纳 300 人的座位，可俯瞰比赛场地、可容纳 200 人的酒吧、雪茄吧和宴会设施。"
CASE_0016,997542,mixed,10,3280566,0.5709,0.5709,0,zh,2006 年翻新前的 Barnet Copthall 体育场。 Barnet Copthall 是位于伦敦 NW4 亨登的休闲综合体，靠近 Mill Hill 的边界。其中心是一个因赞助原因而闻名的体育场，名为安联公园，自 2013 年 2 月起成为橄榄球联盟英超球队撒拉逊人的主场。今天，该综合大楼在新安联体育场旁边设有一个地方当局拥有的游泳池和体育馆设施。主要用于橄榄球和田径。他的体育场于 2013 年 1 月开放，在撒拉逊人作为游牧俱乐部开始 2012 年的 13 赛季之后，使用 5 个不同的场地进行主场比赛（特威克纳姆、温布利、牧师道，博杜安国王体育场和体育场 MK）。
CASE_0016,1084906,endpoint,1,7123933,0.802,0.802,1,zh,快速回答。据梅奥诊所称，导致白细胞计数低的疾病包括再生障碍性贫血、人类免疫缺陷病毒、白血病和狼疮。据 MedlinePlus 报道，其他原因包括类风湿性关节炎、克罗恩病和结核病等感染。
CASE_0016,1084906,endpoint,2,4852593,0.8013,0.8013,0,zh,白细胞减少症或白细胞计数低是血液中抗病细胞水平降低的情况。但是是什么导致血液中白细胞偏低呢？
CASE_0016,1084906,endpoint,3,3152590,0.7911,0.7911,1,zh,白细胞计数低的其他原因包括系统性红斑狼疮、霍奇金淋巴瘤、某些类型的癌症、伤寒、疟疾、肺结核、登革热、立克次体感染、脾脏肿大、叶酸缺乏、鹦鹉热、败血症、SjÃƒÆ'Â¶ gren 综合征和莱姆病。
CASE_0016,1084906,endpoint,4,36678,0.7867,0.7867,0,zh,白细胞计数低可能是由于急性病毒感染，例如感冒或流感。它与化学疗法、放射疗法、骨髓纤维化、再​​生障碍性贫血（白细胞、红细胞和血小板生成失败）、干细胞移植、骨髓移植、艾滋病毒、艾滋病和类固醇的使用有关。
CASE_0016,1084906,endpoint,5,6509612,0.7867,0.7867,0,zh,快速回答。根据 MedlinePlus 的说法，低白细胞计数是严重感染、骨髓缺乏、自身免疫性疾病和某些类型癌症的指标。几种类型的药物，例如抗癫痫药物和化疗药物，也会导致 WBC 计数下降。
CASE_0016,1084906,endpoint,6,6509614,0.7855,0.7855,0,zh,答：根据 MedlinePlus 的说法，低白细胞计数是严重感染、骨髓缺乏、自身免疫性疾病和某些类型癌症的指标。几种类型的药物，例如抗癫痫药物和化疗药物，也会导致 WBC 计数下降。
CASE_0016,1084906,endpoint,7,5811081,0.7854,0.7854,0,zh,根据美国国立卫生研究院的说法，白细胞计数低可能由一系列不同的疾病引起，从疾病到骨髓衰竭。它也可能由维生素缺乏引起，但通常不是 B-12 缺乏的结果。
CASE_0016,1084906,endpoint,8,349868,0.7817,0.7817,0,zh,如果一个人的白细胞计数低，他或她的身体就会容易患上严重的疾病和感染。低白细胞计数可能表明存在一种或多种严重的健康问题，例如白血病、甲状腺功能亢进、再生障碍性贫血或传染病。
CASE_0016,1084906,endpoint,9,6081782,0.7793,0.7793,0,zh,导致医疗条件。白细胞计数低可能是由于急性病毒感染，例如感冒或流感。它与化学疗法、放射疗法、骨髓纤维化、再​​生障碍性贫血（白细胞、红细胞和血小板生成失败）、干细胞移植、骨髓移植、艾滋病毒、艾滋病和类固醇的使用有关。
CASE_0016,1084906,endpoint,10,6798770,0.777,0.777,0,zh,白细胞计数低的其他原因包括： 1 克罗恩病。 2 感染，例如肺结核 (TB) 或某些病毒，例如 HIV。 3 狼疮（也称为系统性红斑狼疮）。 4 辐射。 5 类风湿性关节炎。 6 一些药物，例如治疗感染、高血压或癫痫发作的药物。
CASE_0016,1084906,mixed,1,4852593,0.801,0.801,0,zh,白细胞减少症或白细胞计数低是血液中抗病细胞水平降低的情况。但是是什么导致血液中白细胞偏低呢？
CASE_0016,1084906,mixed,2,7123933,0.7861,0.7861,1,zh,快速回答。据梅奥诊所称，导致白细胞计数低的疾病包括再生障碍性贫血、人类免疫缺陷病毒、白血病和狼疮。据 MedlinePlus 报道，其他原因包括类风湿性关节炎、克罗恩病和结核病等感染。
CASE_0016,1084906,mixed,3,6509612,0.7845,0.7845,0,zh,快速回答。根据 MedlinePlus 的说法，低白细胞计数是严重感染、骨髓缺乏、自身免疫性疾病和某些类型癌症的指标。几种类型的药物，例如抗癫痫药物和化疗药物，也会导致 WBC 计数下降。
CASE_0016,1084906,mixed,4,6509614,0.7832,0.7832,0,zh,答：根据 MedlinePlus 的说法，低白细胞计数是严重感染、骨髓缺乏、自身免疫性疾病和某些类型癌症的指标。几种类型的药物，例如抗癫痫药物和化疗药物，也会导致 WBC 计数下降。
CASE_0016,1084906,mixed,5,3152590,0.7788,0.7788,1,zh,白细胞计数低的其他原因包括系统性红斑狼疮、霍奇金淋巴瘤、某些类型的癌症、伤寒、疟疾、肺结核、登革热、立克次体感染、脾脏肿大、叶酸缺乏、鹦鹉热、败血症、SjÃƒÆ'Â¶ gren 综合征和莱姆病。
CASE_0016,1084906,mixed,6,5811081,0.7735,0.7735,0,zh,根据美国国立卫生研究院的说法，白细胞计数低可能由一系列不同的疾病引起，从疾病到骨髓衰竭。它也可能由维生素缺乏引起，但通常不是 B-12 缺乏的结果。
CASE_0016,1084906,mixed,7,36678,0.7724,0.7724,0,zh,白细胞计数低可能是由于急性病毒感染，例如感冒或流感。它与化学疗法、放射疗法、骨髓纤维化、再​​生障碍性贫血（白细胞、红细胞和血小板生成失败）、干细胞移植、骨髓移植、艾滋病毒、艾滋病和类固醇的使用有关。
CASE_0016,1084906,mixed,8,349868,0.7712,0.7712,0,zh,如果一个人的白细胞计数低，他或她的身体就会容易患上严重的疾病和感染。低白细胞计数可能表明存在一种或多种严重的健康问题，例如白血病、甲状腺功能亢进、再生障碍性贫血或传染病。
CASE_0016,1084906,mixed,9,6509611,0.7665,0.7665,0,zh,低白细胞计数被称为白细胞减少症。这种情况可能是许多疾病的症状，如狼疮或肝病，也可能是放射治疗的影响之一。
